"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.672,0.848,0,-5.465,0,0.0409,0.727,0.0000101,0.339,0.787,95.021,audio_features,2JPOvdrB5wFNWZD41yWrxB,spotify:track:2JPOvdrB5wFNWZD41yWrxB,https://api.spotify.com/v1/tracks/2JPOvdrB5wFNWZD41yWrxB,https://api.spotify.com/v1/audio-analysis/2JPOvdrB5wFNWZD41yWrxB,362240,4
0.623,0.893,10,-5.187,0,0.0455,0.697,0,0.551,0.961,179.976,audio_features,7kYoYmsPkWlXfPsbJBir04,spotify:track:7kYoYmsPkWlXfPsbJBir04,https://api.spotify.com/v1/tracks/7kYoYmsPkWlXfPsbJBir04,https://api.spotify.com/v1/audio-analysis/7kYoYmsPkWlXfPsbJBir04,288549,4
0.436,0.808,4,-4.121,1,0.0299,0.0625,0.0000373,0.423,0.718,134.983,audio_features,4x7t6vr5MEZcsqbrhmBuET,spotify:track:4x7t6vr5MEZcsqbrhmBuET,https://api.spotify.com/v1/tracks/4x7t6vr5MEZcsqbrhmBuET,https://api.spotify.com/v1/audio-analysis/4x7t6vr5MEZcsqbrhmBuET,355345,4
0.786,0.754,3,-3.265,1,0.0302,0.133,0.00000197,0.139,0.515,127.008,audio_features,0iYoiVYt5RwSEsGgSJv7c5,spotify:track:0iYoiVYt5RwSEsGgSJv7c5,https://api.spotify.com/v1/tracks/0iYoiVYt5RwSEsGgSJv7c5,https://api.spotify.com/v1/audio-analysis/0iYoiVYt5RwSEsGgSJv7c5,295394,4
0.681,0.767,5,-4.005,0,0.025,0.116,0,0.185,0.603,139.966,audio_features,6EYWAKFI1uNDuktIG7A7xx,spotify:track:6EYWAKFI1uNDuktIG7A7xx,https://api.spotify.com/v1/tracks/6EYWAKFI1uNDuktIG7A7xx,https://api.spotify.com/v1/audio-analysis/6EYWAKFI1uNDuktIG7A7xx,306960,4
0.677,0.828,11,-6.474,1,0.0267,0.433,0.106,0.125,0.729,129.995,audio_features,3IRA5LbfRdghHW04Jsi2uN,spotify:track:3IRA5LbfRdghHW04Jsi2uN,https://api.spotify.com/v1/tracks/3IRA5LbfRdghHW04Jsi2uN,https://api.spotify.com/v1/audio-analysis/3IRA5LbfRdghHW04Jsi2uN,248060,4
0.695,0.873,10,-8.651,0,0.0485,0.0388,0.823,0.124,0.907,145.013,audio_features,4qCqyOBUUdUPF4NQkw0mwP,spotify:track:4qCqyOBUUdUPF4NQkw0mwP,https://api.spotify.com/v1/tracks/4qCqyOBUUdUPF4NQkw0mwP,https://api.spotify.com/v1/audio-analysis/4qCqyOBUUdUPF4NQkw0mwP,324240,4
0.595,0.797,2,-5.525,0,0.0293,0.393,0.00833,0.272,0.683,144.974,audio_features,19Sdy21YGR7WEUTKqsixmi,spotify:track:19Sdy21YGR7WEUTKqsixmi,https://api.spotify.com/v1/tracks/19Sdy21YGR7WEUTKqsixmi,https://api.spotify.com/v1/audio-analysis/19Sdy21YGR7WEUTKqsixmi,260598,4
0.603,0.825,0,-5.958,0,0.0313,0.191,0.0661,0.111,0.802,135.012,audio_features,66XSRibFdQCQYMGJJd2jhH,spotify:track:66XSRibFdQCQYMGJJd2jhH,https://api.spotify.com/v1/tracks/66XSRibFdQCQYMGJJd2jhH,https://api.spotify.com/v1/audio-analysis/66XSRibFdQCQYMGJJd2jhH,295440,4
0.73,0.462,2,-14.736,0,0.0331,0.0208,0.00000125,0.0956,0.957,126.998,audio_features,7DSg2DLIXK4cYlJOQbPtSh,spotify:track:7DSg2DLIXK4cYlJOQbPtSh,https://api.spotify.com/v1/tracks/7DSg2DLIXK4cYlJOQbPtSh,https://api.spotify.com/v1/audio-analysis/7DSg2DLIXK4cYlJOQbPtSh,276455,4
0.882,0.39,0,-12.27,1,0.0409,0.364,0,0.167,0.955,129.962,audio_features,32xf0QOE6xljlyLYPQof2K,spotify:track:32xf0QOE6xljlyLYPQof2K,https://api.spotify.com/v1/tracks/32xf0QOE6xljlyLYPQof2K,https://api.spotify.com/v1/audio-analysis/32xf0QOE6xljlyLYPQof2K,198025,4
0.658,0.922,0,-3.615,1,0.0312,0.298,0.00023,0.0437,0.963,160.031,audio_features,5Bh5Pz6QLgpTJSdN8dDzvs,spotify:track:5Bh5Pz6QLgpTJSdN8dDzvs,https://api.spotify.com/v1/tracks/5Bh5Pz6QLgpTJSdN8dDzvs,https://api.spotify.com/v1/audio-analysis/5Bh5Pz6QLgpTJSdN8dDzvs,292938,4
0.743,0.841,11,-4.536,0,0.0274,0.604,0.00044,0.137,0.965,135.017,audio_features,50o2yuZYegOkK97JPmJJT0,spotify:track:50o2yuZYegOkK97JPmJJT0,https://api.spotify.com/v1/tracks/50o2yuZYegOkK97JPmJJT0,https://api.spotify.com/v1/audio-analysis/50o2yuZYegOkK97JPmJJT0,327864,4
0.733,0.874,4,-4.099,1,0.0305,0.439,0.00163,0.354,0.909,145.039,audio_features,0tHkmS4rw97d6RYvHWifK7,spotify:track:0tHkmS4rw97d6RYvHWifK7,https://api.spotify.com/v1/tracks/0tHkmS4rw97d6RYvHWifK7,https://api.spotify.com/v1/audio-analysis/0tHkmS4rw97d6RYvHWifK7,297170,4
0.681,0.777,11,-4.089,0,0.0271,0.377,0,0.129,0.679,140.069,audio_features,2xG6igNQPmwFDYICEWkkTq,spotify:track:2xG6igNQPmwFDYICEWkkTq,https://api.spotify.com/v1/tracks/2xG6igNQPmwFDYICEWkkTq,https://api.spotify.com/v1/audio-analysis/2xG6igNQPmwFDYICEWkkTq,332540,4
0.544,0.801,2,-4.77,1,0.038,0.26,0.00642,0.0763,0.771,180.054,audio_features,0FmF6tyMxb5HpthTrNu1o9,spotify:track:0FmF6tyMxb5HpthTrNu1o9,https://api.spotify.com/v1/tracks/0FmF6tyMxb5HpthTrNu1o9,https://api.spotify.com/v1/audio-analysis/0FmF6tyMxb5HpthTrNu1o9,286094,4
0.702,0.736,8,-3.965,0,0.0255,0.374,0.000168,0.12,0.709,129.979,audio_features,13IG4vehhueTc5VyxD6eXK,spotify:track:13IG4vehhueTc5VyxD6eXK,https://api.spotify.com/v1/tracks/13IG4vehhueTc5VyxD6eXK,https://api.spotify.com/v1/audio-analysis/13IG4vehhueTc5VyxD6eXK,344974,4
0.633,0.967,2,-3.313,1,0.0406,0.298,0.000697,0.291,0.817,150.009,audio_features,48piGlYOCrNj7vpVn9QsqQ,spotify:track:48piGlYOCrNj7vpVn9QsqQ,https://api.spotify.com/v1/tracks/48piGlYOCrNj7vpVn9QsqQ,https://api.spotify.com/v1/audio-analysis/48piGlYOCrNj7vpVn9QsqQ,321124,4
0.808,0.808,0,-9.874,1,0.0373,0.259,0.0025,0.197,0.973,135.003,audio_features,4d90khRlH1o4etkfJ1ment,spotify:track:4d90khRlH1o4etkfJ1ment,https://api.spotify.com/v1/tracks/4d90khRlH1o4etkfJ1ment,https://api.spotify.com/v1/audio-analysis/4d90khRlH1o4etkfJ1ment,298762,4
0.811,0.92,7,-4.124,0,0.0336,0.491,0.000679,0.485,0.962,133.038,audio_features,6GNGcPKSzMXvXRtbsTG16m,spotify:track:6GNGcPKSzMXvXRtbsTG16m,https://api.spotify.com/v1/tracks/6GNGcPKSzMXvXRtbsTG16m,https://api.spotify.com/v1/audio-analysis/6GNGcPKSzMXvXRtbsTG16m,312504,4
0.658,0.738,2,-4.571,0,0.0286,0.509,0.00175,0.175,0.679,140.087,audio_features,5Ga80iRYhFv9jhP4PgGqgr,spotify:track:5Ga80iRYhFv9jhP4PgGqgr,https://api.spotify.com/v1/tracks/5Ga80iRYhFv9jhP4PgGqgr,https://api.spotify.com/v1/audio-analysis/5Ga80iRYhFv9jhP4PgGqgr,348292,4
0.651,0.761,8,-4.182,0,0.0268,0.398,0.00001,0.11,0.759,142.023,audio_features,59DAMdfZFLQ1mWLsvSuWUu,spotify:track:59DAMdfZFLQ1mWLsvSuWUu,https://api.spotify.com/v1/tracks/59DAMdfZFLQ1mWLsvSuWUu,https://api.spotify.com/v1/audio-analysis/59DAMdfZFLQ1mWLsvSuWUu,366055,4
0.779,0.659,4,-5.191,0,0.0327,0.506,0.000964,0.342,0.873,130.016,audio_features,0i6a6MVxV8WArmOMirvbMj,spotify:track:0i6a6MVxV8WArmOMirvbMj,https://api.spotify.com/v1/tracks/0i6a6MVxV8WArmOMirvbMj,https://api.spotify.com/v1/audio-analysis/0i6a6MVxV8WArmOMirvbMj,419449,4
0.669,0.887,2,-3.734,0,0.0295,0.277,0.00909,0.101,0.818,145.037,audio_features,5aHsZteYS47NKZx5JRYnWF,spotify:track:5aHsZteYS47NKZx5JRYnWF,https://api.spotify.com/v1/tracks/5aHsZteYS47NKZx5JRYnWF,https://api.spotify.com/v1/audio-analysis/5aHsZteYS47NKZx5JRYnWF,287818,4
0.713,0.676,11,-4.013,0,0.0313,0.152,0.00764,0.0999,0.516,134.974,audio_features,6Nyk5eC6iQDTHXVwSJu75t,spotify:track:6Nyk5eC6iQDTHXVwSJu75t,https://api.spotify.com/v1/tracks/6Nyk5eC6iQDTHXVwSJu75t,https://api.spotify.com/v1/audio-analysis/6Nyk5eC6iQDTHXVwSJu75t,285917,4
0.801,0.756,1,-3.753,1,0.0316,0.0473,0.0000424,0.0458,0.711,139.964,audio_features,0VWF86301bgfWanZLZPhPV,spotify:track:0VWF86301bgfWanZLZPhPV,https://api.spotify.com/v1/tracks/0VWF86301bgfWanZLZPhPV,https://api.spotify.com/v1/audio-analysis/0VWF86301bgfWanZLZPhPV,291310,4
0.826,0.752,1,-3.692,0,0.0403,0.0452,0.000234,0.116,0.903,145.118,audio_features,3W2z11OFvxm7SNifU33se2,spotify:track:3W2z11OFvxm7SNifU33se2,https://api.spotify.com/v1/tracks/3W2z11OFvxm7SNifU33se2,https://api.spotify.com/v1/audio-analysis/3W2z11OFvxm7SNifU33se2,266483,4
0.662,0.768,8,-3.685,0,0.028,0.0134,0.00937,0.223,0.787,140.007,audio_features,5DsQ9PHNeJ89kkptq0ilEK,spotify:track:5DsQ9PHNeJ89kkptq0ilEK,https://api.spotify.com/v1/tracks/5DsQ9PHNeJ89kkptq0ilEK,https://api.spotify.com/v1/audio-analysis/5DsQ9PHNeJ89kkptq0ilEK,240382,4
0.818,0.703,4,-3.853,1,0.0427,0.0696,0.0000149,0.529,0.699,140.05,audio_features,68SovFjNvXzc4iLgu4R8xm,spotify:track:68SovFjNvXzc4iLgu4R8xm,https://api.spotify.com/v1/tracks/68SovFjNvXzc4iLgu4R8xm,https://api.spotify.com/v1/audio-analysis/68SovFjNvXzc4iLgu4R8xm,185744,4
0.873,0.786,1,-3.663,0,0.0356,0.031,0.00717,0.613,0.937,135.02,audio_features,1TDFwKdNgPgMuKaiAce3Ll,spotify:track:1TDFwKdNgPgMuKaiAce3Ll,https://api.spotify.com/v1/tracks/1TDFwKdNgPgMuKaiAce3Ll,https://api.spotify.com/v1/audio-analysis/1TDFwKdNgPgMuKaiAce3Ll,285992,4
0.757,0.673,0,-4.114,1,0.0308,0.102,0.0309,0.146,0.737,145.026,audio_features,3z7heEg5H2PsssUWH6z5Dm,spotify:track:3z7heEg5H2PsssUWH6z5Dm,https://api.spotify.com/v1/tracks/3z7heEg5H2PsssUWH6z5Dm,https://api.spotify.com/v1/audio-analysis/3z7heEg5H2PsssUWH6z5Dm,314483,4
0.759,0.676,11,-3.625,0,0.0302,0.133,0.00306,0.0713,0.411,134.951,audio_features,3dzZEQFTv07PC0fbVGyyNn,spotify:track:3dzZEQFTv07PC0fbVGyyNn,https://api.spotify.com/v1/tracks/3dzZEQFTv07PC0fbVGyyNn,https://api.spotify.com/v1/audio-analysis/3dzZEQFTv07PC0fbVGyyNn,265751,4
0.731,0.75,0,-4.604,1,0.0341,0.0684,0.0335,0.305,0.722,144.959,audio_features,6ep3evpmS5qmpAn1sZKgrt,spotify:track:6ep3evpmS5qmpAn1sZKgrt,https://api.spotify.com/v1/tracks/6ep3evpmS5qmpAn1sZKgrt,https://api.spotify.com/v1/audio-analysis/6ep3evpmS5qmpAn1sZKgrt,329379,4
0.683,0.704,7,-4.313,0,0.0281,0.166,0.0456,0.135,0.525,140.001,audio_features,6ovntltwQyTOcsWj2hASnO,spotify:track:6ovntltwQyTOcsWj2hASnO,https://api.spotify.com/v1/tracks/6ovntltwQyTOcsWj2hASnO,https://api.spotify.com/v1/audio-analysis/6ovntltwQyTOcsWj2hASnO,280487,4
0.674,0.757,1,-3.648,0,0.0355,0.12,0.014,0.333,0.693,152.007,audio_features,2H0R304VZZVQ4093IeYZgw,spotify:track:2H0R304VZZVQ4093IeYZgw,https://api.spotify.com/v1/tracks/2H0R304VZZVQ4093IeYZgw,https://api.spotify.com/v1/audio-analysis/2H0R304VZZVQ4093IeYZgw,222759,4
0.806,0.733,3,-4.046,0,0.0323,0.113,0.000216,0.282,0.798,129.989,audio_features,0R1ZMtPVvySlgAk0zjHmsu,spotify:track:0R1ZMtPVvySlgAk0zjHmsu,https://api.spotify.com/v1/tracks/0R1ZMtPVvySlgAk0zjHmsu,https://api.spotify.com/v1/audio-analysis/0R1ZMtPVvySlgAk0zjHmsu,242955,4
0.673,0.719,11,-3.287,0,0.0286,0.0861,0.0262,0.309,0.602,89.983,audio_features,5WJKYHDZnkoQcHDhMLfEFJ,spotify:track:5WJKYHDZnkoQcHDhMLfEFJ,https://api.spotify.com/v1/tracks/5WJKYHDZnkoQcHDhMLfEFJ,https://api.spotify.com/v1/audio-analysis/5WJKYHDZnkoQcHDhMLfEFJ,330520,4
0.758,0.612,5,-9.43,0,0.0265,0.454,0.00137,0.133,0.744,97.489,audio_features,7DMGQOVjhg15op6COJUTFq,spotify:track:7DMGQOVjhg15op6COJUTFq,https://api.spotify.com/v1/tracks/7DMGQOVjhg15op6COJUTFq,https://api.spotify.com/v1/audio-analysis/7DMGQOVjhg15op6COJUTFq,390672,4
0.712,0.463,4,-11.184,0,0.0277,0.595,0.00542,0.122,0.338,137.039,audio_features,5fpGFfmxfSJvUSmRa0NbAP,spotify:track:5fpGFfmxfSJvUSmRa0NbAP,https://api.spotify.com/v1/tracks/5fpGFfmxfSJvUSmRa0NbAP,https://api.spotify.com/v1/audio-analysis/5fpGFfmxfSJvUSmRa0NbAP,295393,4
0.748,0.526,8,-10.666,1,0.0274,0.408,0.0014,0.109,0.683,97.496,audio_features,40hEQNzGjiYj6mSOL0CUEx,spotify:track:40hEQNzGjiYj6mSOL0CUEx,https://api.spotify.com/v1/tracks/40hEQNzGjiYj6mSOL0CUEx,https://api.spotify.com/v1/audio-analysis/40hEQNzGjiYj6mSOL0CUEx,381571,4
0.663,0.67,5,-8.448,0,0.0292,0.509,0.0000125,0.0837,0.776,159.052,audio_features,3nA9ad769ZyGndJbHqMiBc,spotify:track:3nA9ad769ZyGndJbHqMiBc,https://api.spotify.com/v1/tracks/3nA9ad769ZyGndJbHqMiBc,https://api.spotify.com/v1/audio-analysis/3nA9ad769ZyGndJbHqMiBc,357336,4
0.597,0.683,2,-8.468,1,0.0363,0.465,0.0000183,0.1,0.812,187.052,audio_features,2OnV8nBc91pF6cvE4UBtJO,spotify:track:2OnV8nBc91pF6cvE4UBtJO,https://api.spotify.com/v1/tracks/2OnV8nBc91pF6cvE4UBtJO,https://api.spotify.com/v1/audio-analysis/2OnV8nBc91pF6cvE4UBtJO,438168,4
0.643,0.706,2,-8.336,1,0.0371,0.503,0.000264,0.0427,0.775,162.975,audio_features,30nFzebAZzmV1STtsCweL6,spotify:track:30nFzebAZzmV1STtsCweL6,https://api.spotify.com/v1/tracks/30nFzebAZzmV1STtsCweL6,https://api.spotify.com/v1/audio-analysis/30nFzebAZzmV1STtsCweL6,331128,4
0.695,0.556,7,-9.351,0,0.0291,0.685,0.0125,0.107,0.752,144.984,audio_features,3IqLHwtAE3AdAusX0mVRSv,spotify:track:3IqLHwtAE3AdAusX0mVRSv,https://api.spotify.com/v1/tracks/3IqLHwtAE3AdAusX0mVRSv,https://api.spotify.com/v1/audio-analysis/3IqLHwtAE3AdAusX0mVRSv,385345,4
0.716,0.775,10,-6.024,0,0.0499,0.175,0.00000202,0.338,0.715,150.089,audio_features,2glW0j5GdTFXctnsIxdbet,spotify:track:2glW0j5GdTFXctnsIxdbet,https://api.spotify.com/v1/tracks/2glW0j5GdTFXctnsIxdbet,https://api.spotify.com/v1/audio-analysis/2glW0j5GdTFXctnsIxdbet,280000,4
0.525,0.763,11,-5.752,0,0.0393,0.109,0.00157,0.0924,0.81,182.986,audio_features,39sqOW2WwPUqi3xnecrYEQ,spotify:track:39sqOW2WwPUqi3xnecrYEQ,https://api.spotify.com/v1/tracks/39sqOW2WwPUqi3xnecrYEQ,https://api.spotify.com/v1/audio-analysis/39sqOW2WwPUqi3xnecrYEQ,301639,4
0.495,0.796,11,-6.743,1,0.045,0.0395,0.0524,0.278,0.583,185.023,audio_features,2ylU2z33aylTtMTkfRXFQJ,spotify:track:2ylU2z33aylTtMTkfRXFQJ,https://api.spotify.com/v1/tracks/2ylU2z33aylTtMTkfRXFQJ,https://api.spotify.com/v1/audio-analysis/2ylU2z33aylTtMTkfRXFQJ,355459,4
0.727,0.755,7,-7.343,1,0.0492,0.194,0.000584,0.368,0.705,92.521,audio_features,5mJavAna40kBZ6Iq2vEzsa,spotify:track:5mJavAna40kBZ6Iq2vEzsa,https://api.spotify.com/v1/tracks/5mJavAna40kBZ6Iq2vEzsa,https://api.spotify.com/v1/audio-analysis/5mJavAna40kBZ6Iq2vEzsa,255568,4
0.713,0.749,4,-6.578,1,0.0333,0.26,0.000403,0.069,0.846,144.999,audio_features,0AgpQy65T7iz1bFzd4ya9G,spotify:track:0AgpQy65T7iz1bFzd4ya9G,https://api.spotify.com/v1/tracks/0AgpQy65T7iz1bFzd4ya9G,https://api.spotify.com/v1/audio-analysis/0AgpQy65T7iz1bFzd4ya9G,278069,4
0.619,0.801,9,-6.382,0,0.029,0.117,0.0157,0.28,0.722,150.053,audio_features,793EoADP2rRLxFfdKR407p,spotify:track:793EoADP2rRLxFfdKR407p,https://api.spotify.com/v1/tracks/793EoADP2rRLxFfdKR407p,https://api.spotify.com/v1/audio-analysis/793EoADP2rRLxFfdKR407p,350400,4
0.672,0.791,0,-7.24,0,0.0315,0.157,0.000434,0.369,0.69,150.01,audio_features,3yZA7DETmQM1cTZSVjUTlt,spotify:track:3yZA7DETmQM1cTZSVjUTlt,https://api.spotify.com/v1/tracks/3yZA7DETmQM1cTZSVjUTlt,https://api.spotify.com/v1/audio-analysis/3yZA7DETmQM1cTZSVjUTlt,305600,4
0.599,0.657,7,-7.124,1,0.0334,0.242,0.000216,0.312,0.36,139.985,audio_features,07CSHv7vkuOpDrV6riOwJd,spotify:track:07CSHv7vkuOpDrV6riOwJd,https://api.spotify.com/v1/tracks/07CSHv7vkuOpDrV6riOwJd,https://api.spotify.com/v1/audio-analysis/07CSHv7vkuOpDrV6riOwJd,279293,4
0.53,0.776,2,-7.704,0,0.0375,0.0539,0.000176,0.0843,0.668,185.943,audio_features,0VHCSKwPaj39NbTIWyQ2cS,spotify:track:0VHCSKwPaj39NbTIWyQ2cS,https://api.spotify.com/v1/tracks/0VHCSKwPaj39NbTIWyQ2cS,https://api.spotify.com/v1/audio-analysis/0VHCSKwPaj39NbTIWyQ2cS,322581,4
0.675,0.701,8,-6.517,1,0.0281,0.392,0.000821,0.0544,0.514,140.002,audio_features,1JYyUeXQLTNjpjcfwNr4Q9,spotify:track:1JYyUeXQLTNjpjcfwNr4Q9,https://api.spotify.com/v1/tracks/1JYyUeXQLTNjpjcfwNr4Q9,https://api.spotify.com/v1/audio-analysis/1JYyUeXQLTNjpjcfwNr4Q9,284571,4
0.632,0.774,2,-6.706,0,0.0305,0.0925,0.000137,0.162,0.869,150.101,audio_features,08LN52h6qNDR9vE3pEQPDx,spotify:track:08LN52h6qNDR9vE3pEQPDx,https://api.spotify.com/v1/tracks/08LN52h6qNDR9vE3pEQPDx,https://api.spotify.com/v1/audio-analysis/08LN52h6qNDR9vE3pEQPDx,308800,4
0.635,0.733,7,-6.678,0,0.0313,0.187,0.0000991,0.291,0.662,139.964,audio_features,2nvaguLd9Rcwbpg8wmEf3X,spotify:track:2nvaguLd9Rcwbpg8wmEf3X,https://api.spotify.com/v1/tracks/2nvaguLd9Rcwbpg8wmEf3X,https://api.spotify.com/v1/audio-analysis/2nvaguLd9Rcwbpg8wmEf3X,279429,4
0.265,0.896,2,-5.189,1,0.092,0.00984,0.0000473,0.23,0.843,76.768,audio_features,44TOonVJWGwDlCZaAcVOxe,spotify:track:44TOonVJWGwDlCZaAcVOxe,https://api.spotify.com/v1/tracks/44TOonVJWGwDlCZaAcVOxe,https://api.spotify.com/v1/audio-analysis/44TOonVJWGwDlCZaAcVOxe,273793,4
0.7,0.696,0,-9.352,1,0.0777,0.127,0.000274,0.678,0.543,135.073,audio_features,7n9lpdEWpZB12Jo4HgdENR,spotify:track:7n9lpdEWpZB12Jo4HgdENR,https://api.spotify.com/v1/tracks/7n9lpdEWpZB12Jo4HgdENR,https://api.spotify.com/v1/audio-analysis/7n9lpdEWpZB12Jo4HgdENR,174893,4
0.707,0.782,9,-6.023,1,0.0439,0.306,0,0.335,0.893,120.047,audio_features,5I8xR2PezOmVWdpy5aX5fA,spotify:track:5I8xR2PezOmVWdpy5aX5fA,https://api.spotify.com/v1/tracks/5I8xR2PezOmVWdpy5aX5fA,https://api.spotify.com/v1/audio-analysis/5I8xR2PezOmVWdpy5aX5fA,259586,4
0.752,0.545,3,-13.07,1,0.0351,0.728,0.0000526,0.33,0.907,123.735,audio_features,6uBHVMwu3sqgim7Edd87FJ,spotify:track:6uBHVMwu3sqgim7Edd87FJ,https://api.spotify.com/v1/tracks/6uBHVMwu3sqgim7Edd87FJ,https://api.spotify.com/v1/audio-analysis/6uBHVMwu3sqgim7Edd87FJ,268812,4
0.724,0.931,7,-5.63,1,0.0386,0.1,0.637,0.0742,0.731,99.899,audio_features,4gtAWDGFGA3VVdOoc6NKKc,spotify:track:4gtAWDGFGA3VVdOoc6NKKc,https://api.spotify.com/v1/tracks/4gtAWDGFGA3VVdOoc6NKKc,https://api.spotify.com/v1/audio-analysis/4gtAWDGFGA3VVdOoc6NKKc,245023,4
0.763,0.283,11,-17.515,1,0.0459,0.0798,0.631,0.0824,0.761,123.503,audio_features,23EeOFBDMsGhgreutUa9Ta,spotify:track:23EeOFBDMsGhgreutUa9Ta,https://api.spotify.com/v1/tracks/23EeOFBDMsGhgreutUa9Ta,https://api.spotify.com/v1/audio-analysis/23EeOFBDMsGhgreutUa9Ta,277589,4
0.835,0.421,9,-6.494,0,0.045,0.0195,0,0.351,0.501,110.061,audio_features,623LCKxNPMcDDNKyBtvSda,spotify:track:623LCKxNPMcDDNKyBtvSda,https://api.spotify.com/v1/tracks/623LCKxNPMcDDNKyBtvSda,https://api.spotify.com/v1/audio-analysis/623LCKxNPMcDDNKyBtvSda,236200,4
0.503,0.511,5,-8.369,0,0.0644,0.265,0.0274,0.166,0.816,152.027,audio_features,15xU61ef2mTsoANVGUp6pw,spotify:track:15xU61ef2mTsoANVGUp6pw,https://api.spotify.com/v1/tracks/15xU61ef2mTsoANVGUp6pw,https://api.spotify.com/v1/audio-analysis/15xU61ef2mTsoANVGUp6pw,252889,4
0.525,0.593,1,-5.585,0,0.0347,0.367,0,0.103,0.193,129.896,audio_features,3UQqlZfLMFnUs7wA2nKPH3,spotify:track:3UQqlZfLMFnUs7wA2nKPH3,https://api.spotify.com/v1/tracks/3UQqlZfLMFnUs7wA2nKPH3,https://api.spotify.com/v1/audio-analysis/3UQqlZfLMFnUs7wA2nKPH3,333074,4
0.724,0.848,1,-8.406,1,0.056,0.00933,0.000408,0.125,0.799,149.96,audio_features,63zzexXxVBx6Ro5Aa9JN1z,spotify:track:63zzexXxVBx6Ro5Aa9JN1z,https://api.spotify.com/v1/tracks/63zzexXxVBx6Ro5Aa9JN1z,https://api.spotify.com/v1/audio-analysis/63zzexXxVBx6Ro5Aa9JN1z,280776,4
0.654,0.968,0,-3.143,0,0.0376,0.0231,0.147,0.0893,0.943,150.009,audio_features,517xTIqpyOlJotuAKtMOus,spotify:track:517xTIqpyOlJotuAKtMOus,https://api.spotify.com/v1/tracks/517xTIqpyOlJotuAKtMOus,https://api.spotify.com/v1/audio-analysis/517xTIqpyOlJotuAKtMOus,324800,4
0.839,0.935,4,-3.748,1,0.0491,0.193,0,0.0356,0.957,134.952,audio_features,6aoUFyz86B3PHDdNe69rHC,spotify:track:6aoUFyz86B3PHDdNe69rHC,https://api.spotify.com/v1/tracks/6aoUFyz86B3PHDdNe69rHC,https://api.spotify.com/v1/audio-analysis/6aoUFyz86B3PHDdNe69rHC,373333,4
0.543,0.765,6,-5.072,0,0.0345,0.228,0.0000201,0.314,0.779,174.892,audio_features,6jUl9uTpg8idgG0q5JDc3c,spotify:track:6jUl9uTpg8idgG0q5JDc3c,https://api.spotify.com/v1/tracks/6jUl9uTpg8idgG0q5JDc3c,https://api.spotify.com/v1/audio-analysis/6jUl9uTpg8idgG0q5JDc3c,247432,4
0.682,0.673,9,-5.931,0,0.0253,0.106,0,0.304,0.633,135.005,audio_features,3L6l66LajBb61WzcuW57UW,spotify:track:3L6l66LajBb61WzcuW57UW,https://api.spotify.com/v1/tracks/3L6l66LajBb61WzcuW57UW,https://api.spotify.com/v1/audio-analysis/3L6l66LajBb61WzcuW57UW,266423,4
0.71,0.717,11,-5.754,1,0.026,0.204,0,0.165,0.571,135.037,audio_features,7fXgAM1jNQQjDst69xxlP0,spotify:track:7fXgAM1jNQQjDst69xxlP0,https://api.spotify.com/v1/tracks/7fXgAM1jNQQjDst69xxlP0,https://api.spotify.com/v1/audio-analysis/7fXgAM1jNQQjDst69xxlP0,319543,4
0.72,0.689,10,-5.953,1,0.029,0.245,0.00000423,0.262,0.75,139.914,audio_features,3cHgxgCO7NwMQR9x75rlzn,spotify:track:3cHgxgCO7NwMQR9x75rlzn,https://api.spotify.com/v1/tracks/3cHgxgCO7NwMQR9x75rlzn,https://api.spotify.com/v1/audio-analysis/3cHgxgCO7NwMQR9x75rlzn,303359,4
0.667,0.7,9,-6.369,0,0.0273,0.186,0.00042,0.0606,0.562,99.974,audio_features,7EorWdiSIjvc5x1O6M70wB,spotify:track:7EorWdiSIjvc5x1O6M70wB,https://api.spotify.com/v1/tracks/7EorWdiSIjvc5x1O6M70wB,https://api.spotify.com/v1/audio-analysis/7EorWdiSIjvc5x1O6M70wB,297378,4
