"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.705,0.711,0,-3.683,0,0.0279,0.353,0.000595,0.294,0.725,127.99,audio_features,1KqX1ntmYFOCpboIZeb6MD,spotify:track:1KqX1ntmYFOCpboIZeb6MD,https://api.spotify.com/v1/tracks/1KqX1ntmYFOCpboIZeb6MD,https://api.spotify.com/v1/audio-analysis/1KqX1ntmYFOCpboIZeb6MD,290064,4,yuni-ayunda,Tumetesing Eluh
0.687,0.64,7,-5.568,0,0.036,0.631,0.00002,0.295,0.37,136.089,audio_features,0wD85GA1pusvsBoeSqjL3N,spotify:track:0wD85GA1pusvsBoeSqjL3N,https://api.spotify.com/v1/tracks/0wD85GA1pusvsBoeSqjL3N,https://api.spotify.com/v1/audio-analysis/0wD85GA1pusvsBoeSqjL3N,357825,4,yuni-ayunda,Ceblok Talak
0.736,0.627,11,-3.934,0,0.0279,0.625,0.0054,0.225,0.751,130,audio_features,10TjZacYmWJObCGsQHbhVA,spotify:track:10TjZacYmWJObCGsQHbhVA,https://api.spotify.com/v1/tracks/10TjZacYmWJObCGsQHbhVA,https://api.spotify.com/v1/audio-analysis/10TjZacYmWJObCGsQHbhVA,349205,4,yuni-ayunda,Ngeliyo Tresno
0.677,0.602,5,-5.405,0,0.0307,0.463,0.00000168,0.13,0.602,125.985,audio_features,1R90ozGX2QLuW687SsM0Wr,spotify:track:1R90ozGX2QLuW687SsM0Wr,https://api.spotify.com/v1/tracks/1R90ozGX2QLuW687SsM0Wr,https://api.spotify.com/v1/audio-analysis/1R90ozGX2QLuW687SsM0Wr,334890,4,yuni-ayunda,Amung Fotomu
0.663,0.664,0,-5.031,0,0.0275,0.235,0.00000284,0.419,0.703,129.984,audio_features,7daj4UUMPgAlGDr7wtWpPj,spotify:track:7daj4UUMPgAlGDr7wtWpPj,https://api.spotify.com/v1/tracks/7daj4UUMPgAlGDr7wtWpPj,https://api.spotify.com/v1/audio-analysis/7daj4UUMPgAlGDr7wtWpPj,361874,4,yuni-ayunda,Segoro Ati
0.699,0.594,9,-4.721,0,0.0276,0.279,0.000937,0.0902,0.471,124.965,audio_features,2bo27O70Wad8iyKasznFG3,spotify:track:2bo27O70Wad8iyKasznFG3,https://api.spotify.com/v1/tracks/2bo27O70Wad8iyKasznFG3,https://api.spotify.com/v1/audio-analysis/2bo27O70Wad8iyKasznFG3,389172,4,yuni-ayunda,Sekti Tresnaku
0.644,0.633,10,-4.269,1,0.0284,0.184,0.0000928,0.107,0.824,129.988,audio_features,2zZhcbr4sAYof8yhvtkSAo,spotify:track:2zZhcbr4sAYof8yhvtkSAo,https://api.spotify.com/v1/tracks/2zZhcbr4sAYof8yhvtkSAo,https://api.spotify.com/v1/audio-analysis/2zZhcbr4sAYof8yhvtkSAo,304588,4,yuni-ayunda,Layung
0.649,0.669,7,-5.044,0,0.0294,0.053,0.0000564,0.161,0.689,140.073,audio_features,15dEmO4qGPXefUZuyNAsoR,spotify:track:15dEmO4qGPXefUZuyNAsoR,https://api.spotify.com/v1/tracks/15dEmO4qGPXefUZuyNAsoR,https://api.spotify.com/v1/audio-analysis/15dEmO4qGPXefUZuyNAsoR,326139,4,yuni-ayunda,Ilang
0.641,0.58,1,-5.583,0,0.0268,0.0101,0.00000533,0.133,0.703,129.967,audio_features,4OctIdjvGQqNAtQKMGD5qy,spotify:track:4OctIdjvGQqNAtQKMGD5qy,https://api.spotify.com/v1/tracks/4OctIdjvGQqNAtQKMGD5qy,https://api.spotify.com/v1/audio-analysis/4OctIdjvGQqNAtQKMGD5qy,307879,4,yuni-ayunda,Ninggal Tatu
0.632,0.742,1,-4.65,1,0.026,0.0555,0.000601,0.613,0.87,134.999,audio_features,28Ai4xklTmbXtCRZneAnhN,spotify:track:28Ai4xklTmbXtCRZneAnhN,https://api.spotify.com/v1/tracks/28Ai4xklTmbXtCRZneAnhN,https://api.spotify.com/v1/audio-analysis/28Ai4xklTmbXtCRZneAnhN,367491,4,yuni-ayunda,Aku Kangen Aku Rindu
0.637,0.672,1,-5.355,0,0.0257,0.165,0,0.139,0.657,134.977,audio_features,75glaoqYIz0fdyvP5hllyN,spotify:track:75glaoqYIz0fdyvP5hllyN,https://api.spotify.com/v1/tracks/75glaoqYIz0fdyvP5hllyN,https://api.spotify.com/v1/audio-analysis/75glaoqYIz0fdyvP5hllyN,277394,4,yuni-ayunda,Ngleyang Tanpo Paran
0.663,0.678,0,-5.084,1,0.0251,0.255,0.00233,0.369,0.435,130.002,audio_features,6Cn5r4NASrATKxb5NPP0zd,spotify:track:6Cn5r4NASrATKxb5NPP0zd,https://api.spotify.com/v1/tracks/6Cn5r4NASrATKxb5NPP0zd,https://api.spotify.com/v1/audio-analysis/6Cn5r4NASrATKxb5NPP0zd,309499,4,yuni-ayunda,Antara Bady Dan Rendy
0.643,0.668,9,-5.156,0,0.0277,0.149,0.0000278,0.553,0.678,129.991,audio_features,14sbp0koB6E5DneS7322LH,spotify:track:14sbp0koB6E5DneS7322LH,https://api.spotify.com/v1/tracks/14sbp0koB6E5DneS7322LH,https://api.spotify.com/v1/audio-analysis/14sbp0koB6E5DneS7322LH,325538,4,yuni-ayunda,Sworo Asmoro
0.591,0.655,7,-4.101,0,0.0271,0.193,0.0000131,0.235,0.539,129.976,audio_features,7DgzcoXIudzPX5FyhcGxTy,spotify:track:7DgzcoXIudzPX5FyhcGxTy,https://api.spotify.com/v1/tracks/7DgzcoXIudzPX5FyhcGxTy,https://api.spotify.com/v1/audio-analysis/7DgzcoXIudzPX5FyhcGxTy,314358,4,yuni-ayunda,Lingsir Wengi
0.719,0.658,5,-4.911,0,0.0277,0.292,0.00000155,0.224,0.851,125.026,audio_features,3dAAfgwEBohwUP2GHtaz93,spotify:track:3dAAfgwEBohwUP2GHtaz93,https://api.spotify.com/v1/tracks/3dAAfgwEBohwUP2GHtaz93,https://api.spotify.com/v1/audio-analysis/3dAAfgwEBohwUP2GHtaz93,315193,4,yuni-ayunda,Lintang Duwur Kutho
