"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
0.67,0.465,9,-12.744,1,0.0328,0.128,0.0183,0.101,0.835,152.157,audio_features,1hoiXKj5RDrKoZkrKpPJKH,spotify:track:1hoiXKj5RDrKoZkrKpPJKH,https://api.spotify.com/v1/tracks/1hoiXKj5RDrKoZkrKpPJKH,https://api.spotify.com/v1/audio-analysis/1hoiXKj5RDrKoZkrKpPJKH,261747,4
0.715,0.662,0,-8.811,0,0.0308,0.151,0.015,0.154,0.949,115.18,audio_features,3OtkiaAUV3bQ9uuOO0Qwlh,spotify:track:3OtkiaAUV3bQ9uuOO0Qwlh,https://api.spotify.com/v1/tracks/3OtkiaAUV3bQ9uuOO0Qwlh,https://api.spotify.com/v1/audio-analysis/3OtkiaAUV3bQ9uuOO0Qwlh,282107,4
0.643,0.85,9,-4.528,1,0.0467,0.00325,0.00000705,0.0739,0.515,89.984,audio_features,0QZMHISsEgpso9KCSpc5da,spotify:track:0QZMHISsEgpso9KCSpc5da,https://api.spotify.com/v1/tracks/0QZMHISsEgpso9KCSpc5da,https://api.spotify.com/v1/audio-analysis/0QZMHISsEgpso9KCSpc5da,254720,4
0.736,0.682,3,-6.438,1,0.0599,0.447,0.00000289,0.0928,0.825,155.013,audio_features,21NF9yb2ezGyqgcLUpIYsF,spotify:track:21NF9yb2ezGyqgcLUpIYsF,https://api.spotify.com/v1/tracks/21NF9yb2ezGyqgcLUpIYsF,https://api.spotify.com/v1/audio-analysis/21NF9yb2ezGyqgcLUpIYsF,253253,4
0.627,0.915,4,-6.005,0,0.0522,0.0716,0.0000455,0.244,0.92,174.676,audio_features,5Cms3vRR04hZp1qDf14Hs2,spotify:track:5Cms3vRR04hZp1qDf14Hs2,https://api.spotify.com/v1/tracks/5Cms3vRR04hZp1qDf14Hs2,https://api.spotify.com/v1/audio-analysis/5Cms3vRR04hZp1qDf14Hs2,330840,4
0.782,0.678,11,-4.528,0,0.0335,0.134,0.0000761,0.176,0.678,105.376,audio_features,6D9jdeKdzMWVf7oCsXZ3Eh,spotify:track:6D9jdeKdzMWVf7oCsXZ3Eh,https://api.spotify.com/v1/tracks/6D9jdeKdzMWVf7oCsXZ3Eh,https://api.spotify.com/v1/audio-analysis/6D9jdeKdzMWVf7oCsXZ3Eh,360640,4
0.764,0.71,0,-11.573,0,0.0344,0.178,0.064,0.175,0.92,105.987,audio_features,0KMhapbEbGd8r6iYzUyPEo,spotify:track:0KMhapbEbGd8r6iYzUyPEo,https://api.spotify.com/v1/tracks/0KMhapbEbGd8r6iYzUyPEo,https://api.spotify.com/v1/audio-analysis/0KMhapbEbGd8r6iYzUyPEo,310453,4
0.675,0.804,0,-11.423,1,0.0842,0.577,0.0000538,0.324,0.956,172.465,audio_features,00M6ooOBS10Ddav8HvGcH8,spotify:track:00M6ooOBS10Ddav8HvGcH8,https://api.spotify.com/v1/tracks/00M6ooOBS10Ddav8HvGcH8,https://api.spotify.com/v1/audio-analysis/00M6ooOBS10Ddav8HvGcH8,246453,4
0.549,0.642,7,-5.729,0,0.0302,0.424,0.0000171,0.116,0.671,169.856,audio_features,1v7LEAaxhdK9Vr4tVxz4Bs,spotify:track:1v7LEAaxhdK9Vr4tVxz4Bs,https://api.spotify.com/v1/tracks/1v7LEAaxhdK9Vr4tVxz4Bs,https://api.spotify.com/v1/audio-analysis/1v7LEAaxhdK9Vr4tVxz4Bs,285013,4
0.59,0.542,5,-13.093,1,0.0318,0.138,0.000245,0.193,0.882,146.215,audio_features,5sadpjSA7RbPqwD1YHPPHK,spotify:track:5sadpjSA7RbPqwD1YHPPHK,https://api.spotify.com/v1/tracks/5sadpjSA7RbPqwD1YHPPHK,https://api.spotify.com/v1/audio-analysis/5sadpjSA7RbPqwD1YHPPHK,393253,4
0.644,0.837,11,-6.187,0,0.0379,0.096,0.0114,0.257,0.951,80.786,audio_features,0zMtp0EBa5makARQn9qKHo,spotify:track:0zMtp0EBa5makARQn9qKHo,https://api.spotify.com/v1/tracks/0zMtp0EBa5makARQn9qKHo,https://api.spotify.com/v1/audio-analysis/0zMtp0EBa5makARQn9qKHo,423000,4
0.67,0.465,9,-12.744,1,0.0328,0.128,0.0183,0.101,0.835,152.157,audio_features,0P0NzDOfD5Yc3FUQo8GF7C,spotify:track:0P0NzDOfD5Yc3FUQo8GF7C,https://api.spotify.com/v1/tracks/0P0NzDOfD5Yc3FUQo8GF7C,https://api.spotify.com/v1/audio-analysis/0P0NzDOfD5Yc3FUQo8GF7C,261747,4
0.715,0.662,0,-8.811,0,0.0308,0.151,0.015,0.154,0.949,115.18,audio_features,57pZVPt73F0VXp0GX7G8BD,spotify:track:57pZVPt73F0VXp0GX7G8BD,https://api.spotify.com/v1/tracks/57pZVPt73F0VXp0GX7G8BD,https://api.spotify.com/v1/audio-analysis/57pZVPt73F0VXp0GX7G8BD,282107,4
0.374,0.896,5,-4.698,0,0.041,0.123,0.0744,0.158,0.684,141.243,audio_features,00pS62PGKCxCEFAtie4Drw,spotify:track:00pS62PGKCxCEFAtie4Drw,https://api.spotify.com/v1/tracks/00pS62PGKCxCEFAtie4Drw,https://api.spotify.com/v1/audio-analysis/00pS62PGKCxCEFAtie4Drw,439458,4
0.367,0.933,0,-4.068,0,0.0369,0.331,0.00441,0.581,0.634,163.867,audio_features,1wuVQvKi2h7VmMlRJQvlDV,spotify:track:1wuVQvKi2h7VmMlRJQvlDV,https://api.spotify.com/v1/tracks/1wuVQvKi2h7VmMlRJQvlDV,https://api.spotify.com/v1/audio-analysis/1wuVQvKi2h7VmMlRJQvlDV,334550,4
0.321,0.748,2,-5.838,0,0.036,0.156,0.126,0.627,0.409,165.29,audio_features,6XOfJPzZNMh6H0wUt0kxB5,spotify:track:6XOfJPzZNMh6H0wUt0kxB5,https://api.spotify.com/v1/tracks/6XOfJPzZNMh6H0wUt0kxB5,https://api.spotify.com/v1/audio-analysis/6XOfJPzZNMh6H0wUt0kxB5,415451,4
0.409,0.823,2,-4.697,1,0.0314,0.333,0.0161,0.323,0.626,150.907,audio_features,73ds1uoOAFrRjsBathhIDc,spotify:track:73ds1uoOAFrRjsBathhIDc,https://api.spotify.com/v1/tracks/73ds1uoOAFrRjsBathhIDc,https://api.spotify.com/v1/audio-analysis/73ds1uoOAFrRjsBathhIDc,314358,4
0.36,0.806,4,-4.99,1,0.0417,0.116,0.0325,0.497,0.683,148.226,audio_features,35TDKPDMjXEwK45b1kiBEz,spotify:track:35TDKPDMjXEwK45b1kiBEz,https://api.spotify.com/v1/tracks/35TDKPDMjXEwK45b1kiBEz,https://api.spotify.com/v1/audio-analysis/35TDKPDMjXEwK45b1kiBEz,346906,4
0.538,0.775,4,-5.558,0,0.0373,0.345,0.0000192,0.229,0.814,149.619,audio_features,2srfaSIv6qQSes6kcOexUN,spotify:track:2srfaSIv6qQSes6kcOexUN,https://api.spotify.com/v1/tracks/2srfaSIv6qQSes6kcOexUN,https://api.spotify.com/v1/audio-analysis/2srfaSIv6qQSes6kcOexUN,415399,4
0.37,0.848,0,-4.137,0,0.0366,0.0943,0.816,0.413,0.681,150.767,audio_features,5AM6bl5NHNadGaXgC4lt3g,spotify:track:5AM6bl5NHNadGaXgC4lt3g,https://api.spotify.com/v1/tracks/5AM6bl5NHNadGaXgC4lt3g,https://api.spotify.com/v1/audio-analysis/5AM6bl5NHNadGaXgC4lt3g,276062,4
0.277,0.824,4,-4.763,0,0.0311,0.304,0.0107,0.148,0.494,147.597,audio_features,1dMTItRi4Yt1B6rGLjPxvj,spotify:track:1dMTItRi4Yt1B6rGLjPxvj,https://api.spotify.com/v1/tracks/1dMTItRi4Yt1B6rGLjPxvj,https://api.spotify.com/v1/audio-analysis/1dMTItRi4Yt1B6rGLjPxvj,509229,4
0.521,0.818,9,-4.861,0,0.033,0.137,0.000147,0.0718,0.697,140.401,audio_features,5gwm5U4FgirLueSHV8ZE4g,spotify:track:5gwm5U4FgirLueSHV8ZE4g,https://api.spotify.com/v1/tracks/5gwm5U4FgirLueSHV8ZE4g,https://api.spotify.com/v1/audio-analysis/5gwm5U4FgirLueSHV8ZE4g,403226,4
0.46,0.833,5,-4.727,0,0.0441,0.0431,0.00000116,0.504,0.829,89.632,audio_features,7xSVdarbcKRyKNUbS8tQut,spotify:track:7xSVdarbcKRyKNUbS8tQut,https://api.spotify.com/v1/tracks/7xSVdarbcKRyKNUbS8tQut,https://api.spotify.com/v1/audio-analysis/7xSVdarbcKRyKNUbS8tQut,223295,4
0.617,0.75,4,-5.532,0,0.0302,0.147,0.00966,0.19,0.384,99.895,audio_features,2I2aqC7pqgcO5pIW6P1tfb,spotify:track:2I2aqC7pqgcO5pIW6P1tfb,https://api.spotify.com/v1/tracks/2I2aqC7pqgcO5pIW6P1tfb,https://api.spotify.com/v1/audio-analysis/2I2aqC7pqgcO5pIW6P1tfb,255071,4
0.558,0.781,10,-3.364,1,0.0353,0.774,0.00000812,0.6,0.879,130.914,audio_features,79WD6w6fiU4p6ynzoxUJGw,spotify:track:79WD6w6fiU4p6ynzoxUJGw,https://api.spotify.com/v1/tracks/79WD6w6fiU4p6ynzoxUJGw,https://api.spotify.com/v1/audio-analysis/79WD6w6fiU4p6ynzoxUJGw,312633,4
0.498,0.736,10,-3.35,1,0.0338,0.669,0.000207,0.144,0.685,131.577,audio_features,3h6HbbAMpiM326Cd00kA5e,spotify:track:3h6HbbAMpiM326Cd00kA5e,https://api.spotify.com/v1/tracks/3h6HbbAMpiM326Cd00kA5e,https://api.spotify.com/v1/audio-analysis/3h6HbbAMpiM326Cd00kA5e,452673,4
0.678,0.804,6,-5.144,1,0.0345,0.338,0.000607,0.392,0.734,153.993,audio_features,5qMRdachKxDnPTtgt8aTxn,spotify:track:5qMRdachKxDnPTtgt8aTxn,https://api.spotify.com/v1/tracks/5qMRdachKxDnPTtgt8aTxn,https://api.spotify.com/v1/audio-analysis/5qMRdachKxDnPTtgt8aTxn,350064,4
0.493,0.48,7,-4.428,0,0.0288,0.575,0,0.413,0.274,119.833,audio_features,5qXKGqJqDiTP3iX98yDaMW,spotify:track:5qXKGqJqDiTP3iX98yDaMW,https://api.spotify.com/v1/tracks/5qXKGqJqDiTP3iX98yDaMW,https://api.spotify.com/v1/audio-analysis/5qXKGqJqDiTP3iX98yDaMW,266728,4
0.671,0.437,9,-6.601,0,0.0248,0.458,0.00000726,0.0719,0.247,90.03,audio_features,0Y9nsHpZeuQzmfZNKLaVRx,spotify:track:0Y9nsHpZeuQzmfZNKLaVRx,https://api.spotify.com/v1/tracks/0Y9nsHpZeuQzmfZNKLaVRx,https://api.spotify.com/v1/audio-analysis/0Y9nsHpZeuQzmfZNKLaVRx,271418,4
0.678,0.703,3,-4.281,0,0.0259,0.357,0,0.312,0.395,134.945,audio_features,3qKYeymQ4BxnZLGDQfkJZ7,spotify:track:3qKYeymQ4BxnZLGDQfkJZ7,https://api.spotify.com/v1/tracks/3qKYeymQ4BxnZLGDQfkJZ7,https://api.spotify.com/v1/audio-analysis/3qKYeymQ4BxnZLGDQfkJZ7,284050,4
0.562,0.742,2,-4.149,0,0.0441,0.509,0,0.104,0.887,131.127,audio_features,1MiBQpL2Kja5OhKnkFVSHa,spotify:track:1MiBQpL2Kja5OhKnkFVSHa,https://api.spotify.com/v1/tracks/1MiBQpL2Kja5OhKnkFVSHa,https://api.spotify.com/v1/audio-analysis/1MiBQpL2Kja5OhKnkFVSHa,479492,4
0.585,0.774,10,-3.938,1,0.041,0.661,0.0002,0.108,0.78,130.689,audio_features,2JvWtjc9g9cfJe4YyWs7im,spotify:track:2JvWtjc9g9cfJe4YyWs7im,https://api.spotify.com/v1/tracks/2JvWtjc9g9cfJe4YyWs7im,https://api.spotify.com/v1/audio-analysis/2JvWtjc9g9cfJe4YyWs7im,297517,4
0.53,0.815,10,-4.032,1,0.0354,0.638,0,0.183,0.765,131.064,audio_features,6eawuBWp9jcQ9TaU6iB2sz,spotify:track:6eawuBWp9jcQ9TaU6iB2sz,https://api.spotify.com/v1/tracks/6eawuBWp9jcQ9TaU6iB2sz,https://api.spotify.com/v1/audio-analysis/6eawuBWp9jcQ9TaU6iB2sz,336434,4
0.576,0.677,10,-4.564,1,0.0512,0.735,0.000972,0.0911,0.724,125.447,audio_features,3sEjQLHJCXHPWZpjtyCcft,spotify:track:3sEjQLHJCXHPWZpjtyCcft,https://api.spotify.com/v1/tracks/3sEjQLHJCXHPWZpjtyCcft,https://api.spotify.com/v1/audio-analysis/3sEjQLHJCXHPWZpjtyCcft,340683,4
0.722,0.774,7,-4.54,0,0.032,0.111,0.000757,0.0501,0.788,145.029,audio_features,27LAJR9tZQcwK8e2eOK1dw,spotify:track:27LAJR9tZQcwK8e2eOK1dw,https://api.spotify.com/v1/tracks/27LAJR9tZQcwK8e2eOK1dw,https://api.spotify.com/v1/audio-analysis/27LAJR9tZQcwK8e2eOK1dw,292223,4
0.614,0.723,7,-5.246,0,0.0295,0.302,0.00000186,0.245,0.477,134.989,audio_features,6D6IZVNNOL5esNYCgxH1Bj,spotify:track:6D6IZVNNOL5esNYCgxH1Bj,https://api.spotify.com/v1/tracks/6D6IZVNNOL5esNYCgxH1Bj,https://api.spotify.com/v1/audio-analysis/6D6IZVNNOL5esNYCgxH1Bj,319135,4
0.467,0.734,7,-4.125,0,0.0394,0.129,0,0.096,0.605,94.746,audio_features,2dq6bgobLg1zaY2tJ3zWkj,spotify:track:2dq6bgobLg1zaY2tJ3zWkj,https://api.spotify.com/v1/tracks/2dq6bgobLg1zaY2tJ3zWkj,https://api.spotify.com/v1/audio-analysis/2dq6bgobLg1zaY2tJ3zWkj,241743,4
0.616,0.677,4,-4.539,0,0.0296,0.428,0.0000101,0.324,0.571,130,audio_features,7pijuzbOpiwCAwKWoftvTr,spotify:track:7pijuzbOpiwCAwKWoftvTr,https://api.spotify.com/v1/tracks/7pijuzbOpiwCAwKWoftvTr,https://api.spotify.com/v1/audio-analysis/7pijuzbOpiwCAwKWoftvTr,247339,4
0.764,0.582,5,-6.364,0,0.0346,0.556,0,0.0586,0.78,145.97,audio_features,2jrgkhesgvfWJdxLFuBHc6,spotify:track:2jrgkhesgvfWJdxLFuBHc6,https://api.spotify.com/v1/tracks/2jrgkhesgvfWJdxLFuBHc6,https://api.spotify.com/v1/audio-analysis/2jrgkhesgvfWJdxLFuBHc6,310195,4
0.674,0.643,7,-6.273,0,0.027,0.565,0.0000306,0.551,0.669,130.103,audio_features,6jdOUCQk1eHqmOqcCaWSRD,spotify:track:6jdOUCQk1eHqmOqcCaWSRD,https://api.spotify.com/v1/tracks/6jdOUCQk1eHqmOqcCaWSRD,https://api.spotify.com/v1/audio-analysis/6jdOUCQk1eHqmOqcCaWSRD,215063,4
0.615,0.743,10,-4.093,0,0.0329,0.534,0.0000291,0.134,0.631,150.074,audio_features,7A8p9Va6cs7rrYZmrQ4jlV,spotify:track:7A8p9Va6cs7rrYZmrQ4jlV,https://api.spotify.com/v1/tracks/7A8p9Va6cs7rrYZmrQ4jlV,https://api.spotify.com/v1/audio-analysis/7A8p9Va6cs7rrYZmrQ4jlV,350064,4
0.647,0.956,2,-1.366,0,0.0767,0.105,0.0000904,0.207,0.756,155.037,audio_features,2XEP31YnYZ1iCy2zff4vYx,spotify:track:2XEP31YnYZ1iCy2zff4vYx,https://api.spotify.com/v1/tracks/2XEP31YnYZ1iCy2zff4vYx,https://api.spotify.com/v1/audio-analysis/2XEP31YnYZ1iCy2zff4vYx,337479,4
0.762,0.878,9,-4.054,1,0.0765,0.473,0,0.126,0.909,140.052,audio_features,1UsfJvAhxDi497h0CYJmWF,spotify:track:1UsfJvAhxDi497h0CYJmWF,https://api.spotify.com/v1/tracks/1UsfJvAhxDi497h0CYJmWF,https://api.spotify.com/v1/audio-analysis/1UsfJvAhxDi497h0CYJmWF,257022,4
